2720 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
17365 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxnFactory - NIOServerCnxn factory exited run method
17366 [main] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - shutting down
17366 [main] INFO  org.apache.storm.zookeeper.server.SessionTrackerImpl - Shutting down
17366 [main] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Shutting down
17366 [main] INFO  org.apache.storm.zookeeper.server.SyncRequestProcessor - Shutting down
17366 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - PrepRequestProcessor exited loop!
17366 [SyncThread:0] INFO  org.apache.storm.zookeeper.server.SyncRequestProcessor - SyncRequestProcessor exited!
17366 [main] INFO  org.apache.storm.zookeeper.server.FinalRequestProcessor - shutdown of request processor complete
17367 [main] INFO  backtype.storm.testing - Done shutting down in process zookeeper
17367 [main] INFO  backtype.storm.testing - Deleting temporary path /tmp/bd06ac69-8a5c-4677-8c20-26f2039638fa
17370 [main] INFO  backtype.storm.testing - Deleting temporary path /tmp/6acb520d-d612-432c-acb6-ae99d35731e7
17371 [main] INFO  backtype.storm.testing - Deleting temporary path /tmp/819fdb60-1cfa-4d23-8ae3-1cc6382a6029
17373 [main] INFO  backtype.storm.testing - Deleting temporary path /tmp/5a411017-51ba-481c-bcc9-2b3b13d2adb8
19093 [SessionTracker] INFO  org.apache.storm.zookeeper.server.SessionTrackerImpl - SessionTrackerImpl exited loop!
